id_escola,codigo_inep,nome_canonico,assessora_vinculo_administrativo,assessora_gerencial_2025,assessora_gerencial_2026,ano_escolar,componente,pertence_universo_avaliativo_2025,pertence_universo_avaliativo_2026,previstos_2025,avaliados_2025,taxa_participacao_2025,proficiencia_media_2025,pct_defasagem_2025,pct_adequado_2025,previstos_2026,avaliados_2026,taxa_participacao_2026,proficiencia_media_2026,pct_defasagem_2026,pct_adequado_2026,delta_participacao,delta_proficiencia,variacao_relativa_previstos,alerta_composicao_serie,observacao_composicao
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,clarissa,,clarissa,3,Língua Portuguesa,TRUE,TRUE,75,63,84,43.73015873015873,36.285714285714285,20.857142857142858,71,66,92.95774647887325,67.42424242424242,16.545454545454547,56.75757575757576,8.957746478873233,23.694083694083695,-5.333333333333333,FALSE,Sem alerta principal de composição
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,clarissa,,clarissa,4,Língua Portuguesa,TRUE,TRUE,99,81,81.81818181818181,59.851851851851855,27.25925925925926,43.25925925925926,77,71,92.2077922077922,68.8169014084507,15.80281690140845,60.183098591549296,10.389610389610397,8.96504955659885,-22.22222222222222,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,clarissa,,clarissa,5,Língua Portuguesa,TRUE,TRUE,55,49,89.0909090909091,76.53061224489795,6.122448979591836,65,76,69,90.78947368421052,74.85507246376811,7.72463768115942,62.73913043478261,1.6985645933014268,-1.6755397811298425,38.18181818181818,TRUE,Mudança relevante no número de estudantes previstos
ESC_049,43109080,EMEF VER CARLOS PESSOA DE BRUM,priscila,,priscila,1,Língua Portuguesa,TRUE,TRUE,120,86,71.66666666666667,48.2906976744186,31.3953488372093,27.75581395348837,93,73,78.49462365591398,10.89041095890411,85,0,6.827956989247312,-37.4002867155145,-22.5,TRUE,Mudança relevante no número de estudantes previstos
ESC_049,43109080,EMEF VER CARLOS PESSOA DE BRUM,priscila,,priscila,2,Língua Portuguesa,TRUE,TRUE,107,76,71.02803738317758,66.21052631578948,23.76315789473684,51.1578947368421,119,90,75.63025210084034,41.28888888888889,47.333333333333336,24.72222222222222,4.602214717662761,-24.92163742690059,11.214953271028037,FALSE,Sem alerta principal de composição
ESC_049,43109080,EMEF VER CARLOS PESSOA DE BRUM,priscila,,priscila,3,Língua Portuguesa,TRUE,TRUE,127,86,67.71653543307086,34.36046511627907,47.7093023255814,13.069767441860463,153,121,79.08496732026144,29.73553719008265,55.14876033057851,17.512396694214875,11.368431887190582,-4.624927926196428,20.47244094488189,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_049,43109080,EMEF VER CARLOS PESSOA DE BRUM,priscila,,priscila,4,Língua Portuguesa,TRUE,TRUE,138,97,70.28985507246377,44.16494845360825,43.28865979381443,31.969072164948457,106,77,72.64150943396227,37.298701298701296,55.493506493506494,28.92207792207792,2.351654361498504,-6.866247154906951,-23.18840579710145,TRUE,Mudança relevante no número de estudantes previstos
ESC_049,43109080,EMEF VER CARLOS PESSOA DE BRUM,priscila,,priscila,5,Língua Portuguesa,TRUE,TRUE,110,90,81.81818181818181,59.4,25.677777777777777,49.03333333333333,152,123,80.92105263157895,55.333333333333336,24.6260162601626,31.642276422764223,-0.8971291866028679,-4.066666666666663,38.18181818181818,TRUE,Mudança relevante no número de estudantes previstos
ESC_050,43109101,EMEF VER MARTIM ARANHA,priscila,,priscila,1,Língua Portuguesa,TRUE,TRUE,55,38,69.0909090909091,58.05263157894737,23.473684210526315,44.94736842105263,71,57,80.28169014084507,10.192982456140353,89.7719298245614,4.175438596491228,11.190781049935978,-47.85964912280702,29.09090909090909,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_050,43109101,EMEF VER MARTIM ARANHA,priscila,,priscila,2,Língua Portuguesa,TRUE,TRUE,74,58,78.37837837837837,57.12068965517241,27.56896551724138,34.689655172413794,55,39,70.9090909090909,57.666666666666664,24.58974358974359,37.35897435897436,-7.469287469287465,0.5459770114942515,-25.675675675675677,TRUE,Mudança relevante no número de estudantes previstos
ESC_050,43109101,EMEF VER MARTIM ARANHA,priscila,,priscila,3,Língua Portuguesa,TRUE,TRUE,82,59,71.95121951219512,64.62711864406779,17.10169491525424,49.271186440677965,76,60,78.94736842105263,35,45.7,21.1,6.996148908857506,-29.627118644067792,-7.317073170731708,FALSE,Sem alerta principal de composição
ESC_050,43109101,EMEF VER MARTIM ARANHA,priscila,,priscila,4,Língua Portuguesa,TRUE,TRUE,75,57,76,46,42.333333333333336,37,72,65,90.27777777777776,49.738461538461536,38.27692307692307,38.64615384615384,14.277777777777771,3.738461538461536,-4,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_050,43109101,EMEF VER MARTIM ARANHA,priscila,,priscila,5,Língua Portuguesa,TRUE,TRUE,76,63,82.89473684210526,62.77777777777778,17.682539682539684,47.58730158730159,63,55,87.3015873015873,46.32727272727273,33.27272727272727,15.327272727272728,4.406850459482044,-16.45050505050505,-17.105263157894736,FALSE,Sem alerta principal de composição
ESC_051,43175120,EMEF VILA MONTE CRISTO,graziela,,graziela,1,Língua Portuguesa,TRUE,TRUE,79,56,70.88607594936708,82.58928571428571,8.714285714285714,82.23214285714286,84,68,80.95238095238095,36.86764705882353,47.661764705882355,18.36764705882353,10.066305003013866,-45.72163865546218,6.329113924050633,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_051,43175120,EMEF VILA MONTE CRISTO,graziela,,graziela,2,Língua Portuguesa,TRUE,TRUE,87,68,78.16091954022988,56.48529411764706,29.352941176470587,39.60294117647059,83,77,92.7710843373494,46.76623376623377,39.532467532467535,26.532467532467532,14.61016479711951,-9.71906035141329,-4.597701149425287,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_051,43175120,EMEF VILA MONTE CRISTO,graziela,,graziela,3,Língua Portuguesa,TRUE,TRUE,92,72,78.26086956521739,63,27.65277777777778,51.19444444444444,91,83,91.2087912087912,46.12048192771084,36.30120481927711,34.54216867469879,12.94792164357382,-16.87951807228916,-1.0869565217391304,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_051,43175120,EMEF VILA MONTE CRISTO,graziela,,graziela,4,Língua Portuguesa,TRUE,TRUE,97,68,70.10309278350516,69.1470588235294,20.485294117647054,57.48529411764706,95,83,87.36842105263158,73.39759036144578,14.27710843373494,62.65060240963855,17.265328269126414,4.250531537916373,-2.061855670103093,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_051,43175120,EMEF VILA MONTE CRISTO,graziela,,graziela,5,Língua Portuguesa,TRUE,TRUE,89,62,69.66292134831461,77.41935483870968,9.870967741935484,74.12903225806451,84,73,86.9047619047619,69.04109589041096,13.753424657534246,49.273972602739725,17.241840556447286,-8.378258948298722,-5.617977528089888,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_052,43173721,EMEF WENCESLAU FONTOURA,eliane,,eliane,1,Língua Portuguesa,TRUE,TRUE,93,70,75.26881720430107,61.15714285714286,22.928571428571427,48.51428571428571,90,80,88.88888888888889,31.35,56.4375,6.525,13.620071684587812,-29.807142857142857,-3.225806451612903,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_052,43173721,EMEF WENCESLAU FONTOURA,eliane,,eliane,2,Língua Portuguesa,TRUE,TRUE,106,82,77.35849056603773,53.829268292682926,34.30487804878049,36.35365853658536,97,91,93.81443298969072,63.68131868131868,19.054945054945055,47.30769230769231,16.455942423652985,9.852050388635751,-8.49056603773585,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_052,43173721,EMEF WENCESLAU FONTOURA,eliane,,eliane,3,Língua Portuguesa,TRUE,TRUE,103,76,73.7864077669903,50.81578947368421,39.39473684210526,31.73684210526316,102,92,90.19607843137256,51.25,26.652173913043477,40.16304347826087,16.40967066438226,0.4342105263157876,-0.970873786407767,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_052,43173721,EMEF WENCESLAU FONTOURA,eliane,,eliane,4,Língua Portuguesa,TRUE,TRUE,84,67,79.76190476190476,55.55223880597015,24.05970149253731,34.507462686567166,107,98,91.58878504672896,36.08163265306123,46.95918367346939,19.183673469387756,11.826880284824211,-19.47060615290892,27.38095238095238,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_052,43173721,EMEF WENCESLAU FONTOURA,eliane,,eliane,5,Língua Portuguesa,TRUE,TRUE,83,60,72.28915662650603,51,33.6,33.2,82,74,90.2439024390244,51.891891891891895,34.62162162162162,38.027027027027025,17.954745812518368,0.8918918918918948,-1.2048192771084338,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_053,43105246,EMEM EMILIO MEYER,ruti,,ruti,1,Língua Portuguesa,TRUE,TRUE,79,54,68.35443037974683,79.62962962962963,7.388888888888889,76.0925925925926,78,55,70.51282051282051,21.581818181818186,65.69090909090909,8.036363636363637,2.1583901330736808,-58.047811447811455,-1.2658227848101269,FALSE,Sem alerta principal de composição
ESC_053,43105246,EMEM EMILIO MEYER,ruti,,ruti,2,Língua Portuguesa,TRUE,TRUE,76,63,82.89473684210526,46.904761904761905,38.26984126984127,25.50793650793651,75,73,97.33333333333331,46.95890410958904,37.32876712328767,34.04109589041096,14.438596491228068,0.05414220482713716,-1.3157894736842106,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_053,43105246,EMEM EMILIO MEYER,ruti,,ruti,3,Língua Portuguesa,TRUE,TRUE,96,73,76.04166666666667,47.54794520547945,40.89041095890411,34.013698630136986,88,70,79.54545454545455,45.457142857142856,39.371428571428574,32.07142857142857,3.5037878787878753,-2.090802348336595,-8.333333333333334,FALSE,Sem alerta principal de composição
ESC_053,43105246,EMEM EMILIO MEYER,ruti,,ruti,4,Língua Portuguesa,TRUE,TRUE,81,66,81.48148148148148,64.39393939393939,24.09090909090909,53.01515151515152,91,81,89.01098901098901,49.91358024691358,40.76543209876543,39.69135802469136,7.5295075295075264,-14.480359147025808,12.34567901234568,FALSE,Sem alerta principal de composição
ESC_053,43105246,EMEM EMILIO MEYER,ruti,,ruti,5,Língua Portuguesa,TRUE,TRUE,68,58,85.29411764705883,58.793103448275865,31.379310344827587,50,66,60,90.9090909090909,63.56666666666667,22.833333333333332,47.166666666666664,5.6149732620320805,4.773563218390805,-2.9411764705882355,FALSE,Sem alerta principal de composição
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,,julia,1,Língua Portuguesa,TRUE,TRUE,24,15,62.5,69,27,60,19,18,94.73684210526316,48,31,25,32.236842105263165,-21,-20.833333333333332,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,,julia,2,Língua Portuguesa,TRUE,TRUE,31,26,83.87096774193549,74.6923076923077,15.76923076923077,61.69230769230769,21,19,90.47619047619048,90,0,84,6.605222734254994,15.307692307692308,-32.25806451612903,TRUE,Mudança relevante no número de estudantes previstos
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,,julia,3,Língua Portuguesa,TRUE,TRUE,26,20,76.92307692307692,73,20,70,39,39,100,82.07692307692308,2.923076923076923,79.02564102564102,23.07692307692308,9.07692307692308,50,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,,julia,4,Língua Portuguesa,TRUE,TRUE,22,18,81.81818181818181,73,17,61,25,25,100,83,8,72,18.181818181818187,10,13.636363636363637,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,,julia,5,Língua Portuguesa,TRUE,TRUE,25,21,84,72,19,62,20,19,95,73,16,58,11,1,-20,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,,,1,Língua Portuguesa,TRUE,TRUE,13,13,100,100,0,100,6,6,100,31,50,0,0,-69,-53.84615384615385,TRUE,Mudança relevante no número de estudantes previstos
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,,,2,Língua Portuguesa,TRUE,TRUE,5,3,60,68,33,67,14,14,100,65,21,50,40,-3,180,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,,,3,Língua Portuguesa,TRUE,TRUE,9,8,88.88888888888889,80,0,75,4,4,100,77,0,50,11.111111111111114,-3,-55.55555555555556,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,,,4,Língua Portuguesa,TRUE,TRUE,5,5,100,100,0,100,9,8,88.88888888888889,91,0,75,-11.111111111111114,-9,80,TRUE,Mudança relevante no público previsto e queda de participação
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,,,5,Língua Portuguesa,TRUE,TRUE,10,10,100,81,0,70,5,5,100,88,0,80,0,7,-50,TRUE,Mudança relevante no número de estudantes previstos
