ano,ano_escolar,nome_escola_original,nome_escola_normalizado,arquivo_origem
2025,3,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2025,4,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2025,5,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2026,1,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2026,2,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2026,3,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2026,4,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2026,5,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2025,1,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2025,2,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2025,3,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2025,4,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2025,5,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2026,1,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2026,2,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2026,3,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2026,4,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2026,5,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2025,1,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2025,2,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2025,3,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2025,4,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2025,5,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2026,1,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2026,2,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2026,3,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2026,4,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2026,5,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2025,1,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2025,2,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2025,3,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2025,4,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2025,5,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2026,1,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2026,2,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2026,3,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2026,4,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2026,5,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2025,1,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2025,2,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2025,3,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2025,4,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2025,5,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2026,1,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2026,2,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2026,3,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2026,4,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2026,5,EMEM EMILIO MEYER,EMEM EMILIO MEYER,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2026,1,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2026,2,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2026,3,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2026,4,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2026,5,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
2025,1,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv
2025,2,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv
2025,3,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv
2025,4,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv
2025,5,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv
