fonte,ano,ano_escolar,nome_original,nome_sem_codigo,chave_nome,arquivo_origem,nome_vinculo_original,assessora,status_correspondencia
CAEd,2025,4,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2025,5,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2026,1,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2026,2,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2026,3,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2026,4,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2026,5,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2025,1,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2025,2,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2025,3,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2025,4,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2025,5,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2026,1,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2026,2,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2026,3,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2026,4,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2026,5,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,EMEF PROF JUDITH MACEDO DE ARAUJO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,exata_normalizada
CAEd,2025,1,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2025,2,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2025,3,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2025,4,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2025,5,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2026,1,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2026,2,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2026,3,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2026,4,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2026,5,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,EMEF PROF LARRY JOSE RIBEIRO ALVES,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,exata_normalizada
CAEd,2025,1,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2025,2,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2025,3,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2025,4,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2025,5,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2026,1,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2026,2,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2026,3,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2026,4,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2026,5,EMEF RINCAO,EMEF RINCAO,EMEF RINCAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF RINCAO,jalize,exata_normalizada
CAEd,2025,1,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2025,2,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2025,3,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2025,4,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2025,5,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2026,1,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2026,2,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2026,3,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2026,4,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2026,5,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,EMEF SAINT HILAIRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF SAINT HILAIRE,andreia,exata_normalizada
CAEd,2025,1,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2025,2,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2025,3,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2025,4,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2025,5,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2026,1,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2026,2,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2026,3,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2026,4,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2026,5,EMEF SAO PEDRO,EMEF SAO PEDRO,EMEF SAO PEDRO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF SAO PEDRO,marian,exata_normalizada
CAEd,2025,1,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2025,2,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2025,3,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2025,4,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2025,5,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2026,1,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2026,2,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2026,3,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2026,4,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2026,5,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,EMEF SEN ALBERTO PASQUALINI,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF SEN ALBERTO PASQUALINI,julia,exata_normalizada
CAEd,2025,1,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2025,2,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2025,3,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2025,4,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2025,5,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2026,1,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2026,2,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2026,3,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2026,4,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2026,5,EMEF TIMBAUVA,EMEF TIMBAUVA,EMEF TIMBAUVA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF TIMBAUVA,nathalia,exata_normalizada
CAEd,2025,1,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2025,2,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2025,3,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2025,4,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2025,5,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2026,1,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2026,2,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2026,3,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2026,4,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2026,5,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF VER ANTONIO GIUDICE,clarissa,exata_normalizada
CAEd,2025,1,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2025,2,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2025,3,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2025,4,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2025,5,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2026,1,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2026,2,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2026,3,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2026,4,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2026,5,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF VER CARLOS PESSOA DE BRUM,priscila,exata_normalizada
CAEd,2025,1,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF VER MARTIM ARANHA,priscila,exata_normalizada
CAEd,2025,2,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF VER MARTIM ARANHA,priscila,exata_normalizada
CAEd,2025,3,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF VER MARTIM ARANHA,priscila,exata_normalizada
