arquivo,md5_candidato,md5_promovido,hash_igual
graficos/ESC_046_emef-sen-alberto-pasqualini_participacao.png,137adbc5ef8d158ae9eb68b1698a9b5c,137adbc5ef8d158ae9eb68b1698a9b5c,TRUE
graficos/ESC_046_emef-sen-alberto-pasqualini_proficiencia.png,e3215426bdb73f6ac0438d03760b6732,e3215426bdb73f6ac0438d03760b6732,TRUE
graficos/ESC_047_emef-timbauva_dimensoes_operacionais.png,51de746667415d517e1a538e2a9bf803,51de746667415d517e1a538e2a9bf803,TRUE
graficos/ESC_047_emef-timbauva_participacao.png,a4ac3976d8aa633716768d8cddd1b907,a4ac3976d8aa633716768d8cddd1b907,TRUE
graficos/ESC_047_emef-timbauva_proficiencia.png,99a0d57c7bceb6b714493eafe4415f14,99a0d57c7bceb6b714493eafe4415f14,TRUE
graficos/ESC_048_emef-ver-antonio-giudice_dimensoes_operacionais.png,1e9f3b341c251fd954bebfdf08fc48ce,1e9f3b341c251fd954bebfdf08fc48ce,TRUE
graficos/ESC_048_emef-ver-antonio-giudice_participacao.png,0fab16fd3bfb8ae8ed0e982a445eba5c,0fab16fd3bfb8ae8ed0e982a445eba5c,TRUE
graficos/ESC_048_emef-ver-antonio-giudice_proficiencia.png,b9b3f52a68c618313d5c23991f79b9bd,b9b3f52a68c618313d5c23991f79b9bd,TRUE
graficos/ESC_049_emef-ver-carlos-pessoa-de-brum_dimensoes_operacionais.png,effcf96a60942b5341506c7e0ccec1a0,effcf96a60942b5341506c7e0ccec1a0,TRUE
graficos/ESC_049_emef-ver-carlos-pessoa-de-brum_participacao.png,c0d6606f4675ab565ac999a91d25cc1f,c0d6606f4675ab565ac999a91d25cc1f,TRUE
graficos/ESC_049_emef-ver-carlos-pessoa-de-brum_proficiencia.png,e0855d7ec4f1c6de0c93a254482c0968,e0855d7ec4f1c6de0c93a254482c0968,TRUE
graficos/ESC_050_emef-ver-martim-aranha_dimensoes_operacionais.png,770555b88ad2409a33ba3f83ae7690af,770555b88ad2409a33ba3f83ae7690af,TRUE
graficos/ESC_050_emef-ver-martim-aranha_participacao.png,db0857aa9c03917f4983b1c1b1408a34,db0857aa9c03917f4983b1c1b1408a34,TRUE
graficos/ESC_050_emef-ver-martim-aranha_proficiencia.png,4b3d12fb29db2e40815d4d2a26bf778c,4b3d12fb29db2e40815d4d2a26bf778c,TRUE
