id_escola,codigo_inep,nome_canonico,assessora,ano_escolar,componente,numero_turmas_2025,numero_turmas_2026,previstos_2025,previstos_2026,avaliados_2025,avaliados_2026,taxa_participacao_2025,taxa_participacao_2026,proficiencia_media_2025,proficiencia_media_2026,pct_defasagem_2025,pct_defasagem_2026,pct_intermediario_2025,pct_intermediario_2026,pct_adequado_2025,pct_adequado_2026,presente_2025,presente_2026,painel_balanceado,resultado_disponivel_2025,resultado_disponivel_2026,painel_resultado_balanceado,delta_numero_turmas,delta_previstos,delta_avaliados,delta_participacao,delta_proficiencia,delta_pct_defasagem,delta_pct_intermediario,delta_pct_adequado,variacao_relativa_previstos,variacao_relativa_avaliados,participacao_minima_70_ambos,participacao_minima_80_ambos,participacao_minima_90_ambos,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,turma_escola_pequena_2025,turma_escola_pequena_2026,observacao_composicao,peso_medio_avaliados,participacao_70_ambos,participacao_80_ambos,participacao_estavel_5pp,previstos_estaveis_20pct,faixa_delta_participacao,ano_escolar_fator,delta_proficiencia_predita_observada,delta_proficiencia_predita_participacao_estavel
ESC_045,,EMEF SAO PEDRO,marian,3,Língua Portuguesa,5,4,112,109,99,85,88.39285714285714,77.98165137614679,67.17171717171718,55.61176470588235,19.47474747474747,32.56470588235294,32.484848484848484,17.505882352941178,48.62626262626262,49.92941176470588,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-3,-14,-10.411205766710353,-11.559952465834826,13.089958407605463,-14.978966131907306,1.30314913844326,-2.6785714285714284,-14.141414141414142,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Queda de participação igual ou superior a 10 p.p.,92,TRUE,FALSE,FALSE,TRUE,Queda de 10 p.p. ou mais,3,-12.640141646430155,-9.162514916140484
ESC_046,,EMEF SEN ALBERTO PASQUALINI,julia,3,Língua Portuguesa,5,4,125,100,84,84,67.2,84,64.19047619047619,49.54761904761905,24.904761904761905,35.48809523809524,22.797619047619047,23.107142857142858,52.29761904761905,41.404761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-25,0,16.799999999999997,-14.64285714285714,10.583333333333336,0.3095238095238102,-10.892857142857146,-20,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,84,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-15.996596269967007,-21.60825455220712
ESC_047,,EMEF TIMBAUVA,nathalia,3,Língua Portuguesa,3,3,67,68,48,65,71.64179104477611,95.58823529411764,38.5,60.738461538461536,56.208333333333336,26.615384615384617,18.8125,15.953846153846154,24.979166666666668,57.76923076923077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,17,23.94644424934154,22.238461538461536,-29.59294871794872,-2.858653846153846,32.7900641025641,1.492537313432836,35.416666666666664,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,56.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,8.465758657020292,0.4669930497572672
ESC_048,,EMEF VER ANTONIO GIUDICE,clarissa,3,Língua Portuguesa,3,3,75,71,63,66,84,92.95774647887325,43.73015873015873,67.42424242424242,36.285714285714285,16.545454545454547,42.857142857142854,26.696969696969695,20.857142857142858,56.75757575757576,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-4,3,8.957746478873233,23.694083694083695,-19.740259740259734,-16.16017316017316,35.900432900432904,-5.333333333333333,4.761904761904762,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,64.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,7.620199217169638,4.628067537504389
ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,priscila,3,Língua Portuguesa,5,6,127,153,86,121,67.71653543307086,79.08496732026144,34.36046511627907,29.73553719008265,47.7093023255814,55.14876033057851,39.627906976744185,27.669421487603305,13.069767441860463,17.512396694214875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,26,35,11.368431887190582,-4.624927926196428,7.439458004997114,-11.95848548914088,4.4426292523544095,20.47244094488189,40.69767441860465,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,103.5,FALSE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,3,5.3096864732538,1.5123201068350074
ESC_050,,EMEF VER MARTIM ARANHA,priscila,3,Língua Portuguesa,3,3,82,76,59,60,71.95121951219512,78.94736842105263,64.62711864406779,35,17.10169491525424,45.7,33.94915254237288,33.5,49.271186440677965,21.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-6,1,6.996148908857506,-29.627118644067792,28.598305084745764,-0.4491525423728788,-28.171186440677964,-7.317073170731708,1.694915254237288,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,59.5,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,-16.004897563538044,-18.34180214497706
ESC_051,,EMEF VILA MONTE CRISTO,graziela,3,Língua Portuguesa,4,4,92,91,72,83,78.26086956521739,91.2087912087912,63,46.12048192771084,27.65277777777778,36.30120481927711,20.72222222222222,28.66265060240964,51.19444444444444,34.54216867469879,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,11,12.94792164357382,-16.87951807228916,8.648427041499332,7.940428380187416,-16.65227576974565,-1.0869565217391304,15.277777777777779,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,77.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-8.473530815918608,-12.798489847404156
ESC_052,,EMEF WENCESLAU FONTOURA,eliane,3,Língua Portuguesa,4,4,103,102,76,92,73.7864077669903,90.19607843137256,50.81578947368421,51.25,39.39473684210526,26.652173913043477,28.86842105263158,33.18478260869565,31.73684210526316,40.16304347826087,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,16,16.40967066438226,0.4342105263157876,-12.742562929061783,4.31636155606407,8.42620137299771,-0.970873786407767,21.05263157894737,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,84,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-1.5407923115924334,-7.0220699480575135
ESC_053,,EMEM EMILIO MEYER,ruti,3,Língua Portuguesa,4,4,96,88,73,70,76.04166666666667,79.54545454545455,47.54794520547945,45.457142857142856,40.89041095890411,39.371428571428574,24.616438356164384,28.557142857142857,34.013698630136986,32.07142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-8,-3,3.5037878787878753,-2.090802348336595,-1.518982387475539,3.940704500978473,-1.9422700587084163,-8.333333333333334,-4.109589041095891,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,71.5,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-2.2857427576978573,-3.456103488008136
ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,3,Língua Portuguesa,1,2,26,39,20,39,76.92307692307692,100,73,82.07692307692308,20,2.923076923076923,10,18.53846153846154,70,79.02564102564102,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,13,19,23.07692307692308,9.07692307692308,-17.076923076923077,8.53846153846154,9.025641025641022,50,95,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,29.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,3,-11.328105690931288,-19.036427507195192
ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,3,Língua Portuguesa,1,1,9,4,8,4,88.88888888888889,100,80,77,0,0,25,50,75,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-5,-4,11.111111111111114,-3,0,25,-25,-55.55555555555556,-50,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Mudança relevante no público previsto e aumento de participação,6,TRUE,TRUE,FALSE,FALSE,Aumento de 10 p.p. ou mais,3,-16.171810174453,-19.883224382283757
ESC_001,,EEF PEQUENA CASA DA CRIANCA,outras,4,Língua Portuguesa,3,3,57,72,46,62,80.70175438596492,86.11111111111111,57.71739130434783,44.96774193548387,24.08695652173913,43.854838709677416,35,23.161290322580644,41.58695652173913,32.983870967741936,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,15,16,5.409356725146196,-12.749649368863956,19.767882187938287,-11.838709677419356,-8.603085553997197,26.31578947368421,34.78260869565217,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,54,TRUE,TRUE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,4,-4.164777317726795,-5.971650024170721
ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,4,Língua Portuguesa,4,4,99,92,80,81,80.8080808080808,88.04347826086956,56.5875,57.44444444444444,36.2875,31.061728395061728,16.225,22.506172839506178,47.775,46.13580246913581,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-7,1,7.23539745278876,0.8569444444444443,-5.225771604938274,6.281172839506173,-1.6391975308641946,-7.070707070707071,1.25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,80.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,-3.8535599539487997,-6.270380075451239
ESC_003,,EMEF AFONSO GUERREIRO LIMA,graziela,4,Língua Portuguesa,5,5,131,108,109,94,83.20610687022901,87.03703703703704,68.1743119266055,62.07446808510638,19.24770642201835,22.79787234042553,24.71559633027523,28.872340425531913,56.03669724770642,48.53191489361702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-23,-15,3.830930166808031,-6.099843841499116,3.550165918407181,4.156744095256684,-7.5047823540894,-17.557251908396946,-13.761467889908257,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,101.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-12.073960150038399,-13.353595328565287
ESC_004,,EMEF AMERICA,nathalia,4,Língua Portuguesa,2,2,53,53,44,48,83.01886792452831,90.56603773584904,61,67.35416666666667,20.636363636363637,14.5625,45.31818181818182,31.208333333333332,34.04545454545455,54.229166666666664,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,4,7.547169811320742,6.354166666666671,-6.073863636363637,-14.109848484848488,20.18371212121212,0,9.090909090909092,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,46,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,-5.2013401356590165,-7.7223007296572845
ESC_005,,EMEF ARAMY SILVA,priscila,4,Língua Portuguesa,4,3,95,62,78,59,82.10526315789474,95.16129032258064,70.14102564102564,58.186440677966104,23.46153846153846,24.694915254237287,15.564102564102564,34.71186440677966,61.73076923076923,40.728813559322035,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-33,-19,13.0560271646859,-11.954584963059531,1.2333767926988273,19.1477618426771,-21.0019556714472,-34.73684210526316,-24.358974358974358,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,68.5,TRUE,TRUE,FALSE,FALSE,Aumento de 10 p.p. ou mais,4,-11.731865904886952,-16.092935129402512
ESC_006,,EMEF CAMPOS DO CRISTAL,andreia,4,Língua Portuguesa,2,2,56,45,51,42,91.07142857142856,93.33333333333331,68.13725490196079,71.5,13.96078431372549,14,35.333333333333336,29.5,51.21568627450981,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-11,-9,2.261904761904759,3.3627450980392126,0.03921568627450966,-5.833333333333336,5.784313725490193,-19.642857142857142,-17.647058823529413,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,46.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-7.460849728989384,-8.216387621297795
ESC_007,,EMEF CHAPEU DO SOL,ruti,4,Língua Portuguesa,4,4,109,112,82,103,75.22935779816514,91.96428571428572,53.76829268292683,44.36893203883495,28.134146341463413,45.077669902912625,39.03658536585366,19.74757281553398,33.08536585365854,34.94174757281554,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,21,16.73492791612057,-9.399360644091878,16.94352356144921,-19.28901255031968,1.8563817191569996,2.7522935779816513,25.609756097560975,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,92.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-1.993056849712957,-7.582979280855184
ESC_008,,EMEF CHICO MENDES,eliane,4,Língua Portuguesa,5,4,128,102,97,93,75.78125,91.17647058823528,45.845360824742265,42.58064516129032,39.06185567010309,46.18279569892473,32.06185567010309,22.268817204301076,28.876288659793815,32.075268817204304,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-26,-4,15.39522058823529,-3.2647156634519447,7.120940028821636,-9.793038465802017,3.198980157410489,-20.3125,-4.123711340206185,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,95,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,4,2.7809800043548325,-2.36144363379303
ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,4,Língua Portuguesa,5,5,121,125,100,113,82.64462809917356,90.4,71.15,50.85840707964602,17.04,36,23.23,25.628318584070797,59.94,38.336283185840706,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,13,7.755371900826447,-20.291592920353985,18.96,2.398318584070797,-21.60371681415929,3.3057851239669422,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,106.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,-12.527323722220167,-15.117829493596652
ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,4,Língua Portuguesa,4,4,112,108,80,95,71.42857142857143,87.96296296296296,44.7625,51.473684210526315,50.075,31.48421052631579,17.525,35.14736842105263,32.3375,33.61052631578947,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-4,15,16.53439153439153,6.711184210526312,-18.590789473684215,17.622368421052634,1.2730263157894726,-3.5714285714285716,18.75,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,87.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,1.6581340826963782,-3.8648037265756017
ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,4,Língua Portuguesa,4,5,115,136,101,121,87.82608695652173,88.97058823529412,70.74257425742574,55.25619834710744,15.712871287128714,31.40495867768595,26.85148514851485,25.702479338842977,57.43564356435643,43.11570247933884,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,21,20,1.1445012787723812,-15.486375910318309,15.692087390557235,-1.149005809671877,-14.31994108501759,18.26086956521739,19.801980198019802,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,111,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-10.501165931379667,-10.883460579002126
ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,4,Língua Portuguesa,5,5,136,152,110,140,80.88235294117646,92.10526315789474,66.6,52.035714285714285,24.73636363636364,30.814285714285713,18.3,34.121428571428574,57.38181818181818,34.85,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,16,30,11.222910216718276,-14.56428571428571,6.077922077922075,15.821428571428571,-22.53181818181818,11.764705882352942,27.272727272727273,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,125,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-8.975344268151922,-12.724102426990278
ESC_015,,EMEF GABRIEL OBINO,amanda,4,Língua Portuguesa,2,3,41,58,32,49,78.04878048780488,84.48275862068965,39.25,49.81632653061224,56.375,37.61224489795919,18.6875,24.816326530612244,25.40625,37.57142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,17,17,6.433978132884775,10.566326530612244,-18.762755102040813,6.128826530612244,12.16517857142857,41.46341463414634,53.125,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,40.5,TRUE,FALSE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,4,8.182229032406342,6.033104825432845
ESC_016,,EMEF GOV ILDO MENEGHETTI,clarissa,4,Língua Portuguesa,4,5,112,133,93,113,83.03571428571429,84.9624060150376,54.956989247311824,64.01769911504425,29.107526881720432,26.91150442477876,35.516129032258064,17.238938053097346,35.376344086021504,56.230088495575224,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,21,20,1.9266917293233092,9.060709867732427,-2.1960224569416695,-18.27719097916072,20.85374440955372,18.75,21.50537634408602,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,103,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-2.080645348761095,-2.724212944009949
ESC_017,,EMEF GRANDE ORIENTE DO RGS,andreia,4,Língua Portuguesa,4,4,108,102,75,85,69.44444444444444,83.33333333333333,52.053333333333335,36.247058823529414,34.733333333333334,50.88235294117647,27.866666666666667,28.211764705882352,37.4,21.176470588235293,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-6,10,13.888888888888886,-15.80627450980392,16.149019607843137,0.34509803921568505,-16.223529411764705,-5.555555555555555,13.333333333333334,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,80,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-5.822152553724255,-10.461420313512708
ESC_018,,EMEF HEITOR VILLA LOBOS,jalize,4,Língua Portuguesa,4,4,112,103,93,97,83.03571428571429,94.1747572815534,57.806451612903224,46.83505154639175,26.795698924731184,39.41237113402062,29.096774193548388,26.50515463917526,43.8494623655914,33.78350515463917,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-9,4,11.139042995839104,-10.971400066511473,12.616672209289431,-2.5916195543731284,-10.065957210952227,-8.035714285714286,4.301075268817204,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,95,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-1.9879163622035705,-5.70866058147913
ESC_019,,EMEF JEAN PIAGET,clarissa,4,Língua Portuguesa,4,3,97,70,73,62,75.25773195876289,88.57142857142857,67.68493150684931,72.56451612903226,20.493150684931507,17.112903225806452,27.424657534246577,21.387096774193548,52.082191780821915,61.54838709677419,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-27,-11,13.31369661266568,4.879584622182946,-3.380247459125055,-6.037560760053026,9.466195315952277,-27.835051546391753,-15.068493150684931,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,67.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,4,-14.157657667379592,-18.60479551640921
ESC_020,,EMEF JOAO ANTONIO SATTE,eliane,4,Língua Portuguesa,5,4,107,83,85,69,79.4392523364486,83.13253012048193,70.84705882352941,56.608695652173914,17.611764705882354,32.84057971014493,20.011764705882353,21.434782608695652,62.576470588235296,45.98550724637681,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-24,-16,3.6932777840333273,-14.238363171355497,15.228815004262575,1.4230179028132994,-16.590963341858483,-22.429906542056074,-18.823529411764707,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,77,TRUE,FALSE,TRUE,FALSE,Variação entre -5 e 5 p.p.,4,-16.687817026214347,-17.921472553915777
ESC_021,,EMEF JOAO CARLOS DAVILA PAIXAO CORTES - LACADOR,julia,4,Língua Portuguesa,1,1,23,24,19,24,82.6086956521739,100,75,78,26,9,5,23,68,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,5,17.391304347826093,3,-17,18,0,4.3478260869565215,26.31578947368421,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Aumento de participação igual ou superior a 10 p.p.,21.5,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-12.051452257440548,-17.86062232187132
ESC_022,,EMEF JOSE LOUREIRO DA SILVA,jalize,4,Língua Portuguesa,4,4,82,92,60,72,73.17073170731707,78.26086956521739,52.88333333333333,55.583333333333336,39.88333333333333,23.916666666666668,19.85,38.861111111111114,39.766666666666666,36.986111111111114,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,10,12,5.0901378579003165,2.700000000000003,-15.966666666666663,19.011111111111113,-2.7805555555555515,12.195121951219512,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,66,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,-6.273103923004289,-7.973348819910857
ESC_023,,EMEF JOSE MARIANO BECK,nathalia,4,Língua Portuguesa,3,3,63,68,43,62,68.25396825396825,91.17647058823528,48.46511627906977,28.580645161290324,35.27906976744186,63.87096774193548,37.16279069767442,18.70967741935484,27.976744186046513,17.419354838709676,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,5,19,22.922502334267037,-19.884471117779444,28.59189797449362,-18.453113278319577,-10.557389347336835,7.936507936507937,44.18604651162791,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,52.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-0.5449891523287675,-8.201730228147696
ESC_024,,EMEF LAURO RODRIGUES,clarissa,4,Língua Portuguesa,4,4,93,69,80,58,86.02150537634408,84.05797101449275,63.95,55.94827586206897,22.4375,30.603448275862068,24.9375,29.017241379310345,52.625,40.37931034482759,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-24,-22,-1.9635343618513303,-8.001724137931035,8.165948275862068,4.079741379310345,-12.245689655172413,-25.806451612903224,-27.5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,69,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,4,-9.420928848464804,-8.765054808932298
ESC_025,,EMEF LEOCADIA FELIZARDO PRESTES,graziela,4,Língua Portuguesa,2,2,53,53,38,45,71.69811320754717,84.90566037735849,67,65.02222222222223,23.5,15.533333333333331,16,29.42222222222222,60.5,54.55555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,7,13.20754716981132,-1.9777777777777743,-7.966666666666667,13.42222222222222,-5.944444444444443,0,18.42105263157895,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,41.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-15.067285204163895,-19.47896624366085
ESC_026,,EMEF LIDOVINO FANTON,julia,4,Língua Portuguesa,5,5,122,111,97,96,79.50819672131148,86.48648648648648,41.03092783505155,27.4375,46.24742268041237,63.541666666666664,26.762886597938145,20.635416666666668,26.917525773195877,15.927083333333334,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-11,-1,6.978289765175006,-13.59342783505155,17.294243986254294,-6.127469931271477,-10.990442439862544,-9.01639344262295,-1.0309278350515463,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,96.5,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,6.270671973727993,3.9397328334532418
ESC_027,,EMEF MARIO QUINTANA,ruti,4,Língua Portuguesa,2,2,50,46,41,40,82,86.95652173913044,44.51219512195122,45,46.41463414634146,44,24.609756097560975,23,29.48780487804878,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-4,-1,4.956521739130437,0.48780487804877737,-2.414634146341463,-1.6097560975609753,3.512195121951219,-8,-2.4390243902439024,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,40.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,4.781689431028548,3.126075962665775
ESC_028,,EMEF MIGRANTES,nathalia,4,Língua Portuguesa,1,1,7,19,5,16,71.42857142857143,84.21052631578948,82,51,0,23,40,46,60,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,12,11,12.781954887218047,-31,23,6,-29,171.42857142857142,220,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Mudança relevante no público previsto e aumento de participação,10.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,4,-20.077658904483037,-24.347180511987595
ESC_029,,EMEF MORADAS DA HIPICA,amanda,4,Língua Portuguesa,4,3,107,77,96,72,89.7196261682243,93.50649350649353,82.10416666666667,75.61111111111111,8.322916666666666,11.5,17.947916666666668,22.77777777777778,73.94791666666667,66.02777777777777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-30,-24,3.786867338269218,-6.493055555555557,3.177083333333334,4.829861111111111,-7.9201388888889,-28.037383177570092,-25,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,84,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,4,-18.13620556706777,-19.40112255888581
ESC_030,,EMEF MORRO DA CRUZ,andreia,4,Língua Portuguesa,4,4,107,98,89,77,83.17757009345794,78.57142857142857,35.93258426966292,32.94805194805195,56.258426966292134,65.05194805194805,18.04494382022472,7.935064935064935,25.910112359550563,27.285714285714285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-9,-12,-4.606141522029375,-2.9845323216109705,8.793521085655911,-10.109878885159784,1.3756019261637211,-8.411214953271028,-13.48314606741573,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,83,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,8.49052263712206,10.029099555054577
ESC_031,,EMEF NEUSA GOULART BRIZOLA,julia,4,Língua Portuguesa,2,2,47,42,38,38,80.85106382978724,90.47619047619048,66.84210526315789,61.10526315789474,23.526315789473685,25.42105263157895,18.36842105263158,28,58.10526315789474,47.05263157894737,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-5,0,9.625126646403244,-5.73684210526315,1.8947368421052635,9.63157894736842,-11.05263157894737,-10.638297872340424,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,38,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,-10.493164229026824,-13.708219089913648
