ano,periodo_programa,exposicao_programa,id_escola,codigo_inep,nome_canonico,assessora,ano_escolar,componente,avaliacao,numero_turmas,previstos,avaliados,proficiencia_min_turma,proficiencia_max_turma,desvio_proficiencia_entre_turmas,cv_proficiencia_entre_turmas,menor_participacao_turma,maior_participacao_turma,taxa_participacao,proficiencia_media,pct_defasagem,pct_intermediario,pct_adequado,soma_niveis_aprendizagem,diferenca_soma_100,participacao_70,participacao_80,participacao_90,presente_2025,presente_2026,painel_balanceado
2025,linha_base_pre_programa,0,ESC_007,,EMEF CHAPEU DO SOL,ruti,3,Língua Portuguesa,1ª Avaliação Formativa,5,130,102,19,57,14.370107863199914,35.04904356878028,69.23076923076923,85.71428571428571,78.46153846153847,41.11764705882353,50.029411764705884,23.705882352941178,26.441176470588236,100.17647058823529,0.17647058823528994,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,ruti,3,Língua Portuguesa,1ª Avaliação Formativa,5,119,109,12,33,9.235799911215054,36.077343403183804,83.33333333333333,100,91.59663865546219,25.431192660550458,63.99082568807339,21.94495412844037,13.880733944954128,99.81651376146789,0.18348623853211166,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_007,,EMEF CHAPEU DO SOL,ruti,4,Língua Portuguesa,1ª Avaliação Formativa,4,109,82,34,77,20.320351046836436,39.649465457241824,57.69230769230769,83.33333333333333,75.22935779816514,53.76829268292683,28.134146341463413,39.03658536585366,33.08536585365854,100.2560975609756,0.2560975609756042,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,ruti,4,Língua Portuguesa,1ª Avaliação Formativa,4,112,103,36,50,6.18465843842649,13.820465784193274,85.18518518518519,96.55172413793105,91.96428571428571,44.36893203883495,45.077669902912625,19.74757281553398,34.94174757281554,99.76699029126215,0.23300970873785332,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_007,,EMEF CHAPEU DO SOL,ruti,5,Língua Portuguesa,1ª Avaliação Formativa,5,133,101,38,58,8.814760348415605,18.063033500851652,69.23076923076923,82.75862068965517,75.93984962406014,48.89108910891089,36.603960396039604,29.613861386138613,33.742574257425744,99.96039603960396,0.039603960396036086,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,ruti,5,Língua Portuguesa,1ª Avaliação Formativa,4,105,89,30,79,22.956480566497994,40.63093905574866,80,88.46153846153847,84.76190476190476,56.48314606741573,28.0561797752809,32.561797752808985,39.38202247191011,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_008,,EMEF CHICO MENDES,eliane,1,Língua Portuguesa,1ª Avaliação Formativa,4,97,72,38,78,17.44276354251241,30.203919554134043,65.21739130434783,87.5,74.22680412371135,58.611111111111114,19.680555555555557,38.97222222222222,41.56944444444444,100.22222222222223,0.22222222222222854,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,eliane,1,Língua Portuguesa,1ª Avaliação Formativa,4,92,78,5,29,10.5,76.36363636363636,78.26086956521739,91.30434782608695,84.78260869565217,13.884615384615385,83.15384615384616,11.294871794871796,5.82051282051282,100.26923076923077,0.2692307692307736,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_008,,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,1ª Avaliação Formativa,4,90,62,33,87,28.077274321652617,44.92363891464419,62.96296296296296,80,68.88888888888889,62.61290322580645,27.596774193548388,22.693548387096776,49.96774193548387,100.25806451612904,0.25806451612903913,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,1ª Avaliação Formativa,4,92,75,43,71,12.041594578792296,22.09466895191247,76.92307692307692,84.21052631578948,81.52173913043478,53.61333333333334,29.2,35.45333333333333,35.38666666666666,100.03999999999999,0.03999999999999204,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_008,,EMEF CHICO MENDES,eliane,3,Língua Portuguesa,1ª Avaliação Formativa,4,99,63,52,81,12.609520212918492,19.549643740958903,55.55555555555556,70.83333333333333,63.63636363636363,63.857142857142854,19.07936507936508,33.523809523809526,47.63492063492063,100.23809523809524,0.2380952380952408,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,eliane,3,Língua Portuguesa,1ª Avaliação Formativa,4,100,77,38,67,13.865424623862047,29.979296484026047,68,87.5,77,45.01298701298701,37.935064935064936,34.72727272727273,27.350649350649352,100.01298701298701,0.012987012987011326,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_008,,EMEF CHICO MENDES,eliane,4,Língua Portuguesa,1ª Avaliação Formativa,5,128,97,33,58,10.96813566655701,23.536771816645945,69.56521739130434,84.61538461538461,75.78125,45.845360824742265,39.06185567010309,32.06185567010309,28.876288659793815,100,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,eliane,4,Língua Portuguesa,1ª Avaliação Formativa,4,102,93,24,65,18.947295321496416,44.58187134469745,87.5,96.42857142857144,91.17647058823529,42.58064516129032,46.18279569892473,22.268817204301076,32.075268817204304,100.52688172043011,0.5268817204301115,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_008,,EMEF CHICO MENDES,eliane,5,Língua Portuguesa,1ª Avaliação Formativa,4,106,79,50,67,7.937253933193772,13.803919883815256,66.66666666666667,81.48148148148148,74.52830188679245,56.75949367088607,22.873417721518987,36.46835443037975,40.379746835443036,99.72151898734177,0.2784810126582329,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,eliane,5,Língua Portuguesa,1ª Avaliação Formativa,5,123,116,30,61,12.214745187681975,23.85692419469136,88.88888888888889,100,94.3089430894309,51.87931034482759,30.75,37.81896551724138,31.42241379310345,99.99137931034483,0.008620689655174374,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa,4,98,76,32,39,2.886751345948129,8.13169393224825,69.56521739130434,82.6086956521739,77.55102040816327,35.38157894736842,52.55263157894737,27.63157894736842,19.81578947368421,100,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa,4,83,71,21,42,9.39858145324779,28.918712163839356,75,90.9090909090909,85.5421686746988,32.80281690140845,53.08450704225352,33.29577464788732,13.366197183098592,99.74647887323943,0.2535211267605746,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa,4,104,73,29,45,7.0710678118654755,19.641855032959654,63.63636363636363,73.07692307692308,70.1923076923077,35.31506849315068,63.12328767123287,19.136986301369863,17.73972602739726,100,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa,4,96,88,30,48,8.65544144839919,21.774695467670917,88,95.65217391304348,91.66666666666667,39.86363636363637,46.11363636363637,36.70454545454545,17.181818181818183,100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,3,Língua Portuguesa,1ª Avaliação Formativa,4,113,95,28,85,24.99333244420733,39.052081944073954,81.48148148148148,90.3225806451613,84.070796460177,61.8421052631579,28.326315789473686,23.021052631578947,48.642105263157895,99.98947368421054,0.010526315789462615,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,3,Língua Portuguesa,1ª Avaliação Formativa,4,93,81,35,58,11.026483271348727,23.33647253195498,81.81818181818181,91.66666666666669,87.09677419354838,47.32098765432099,39.32098765432099,26.123456790123456,35.06172839506173,100.50617283950618,0.5061728395061778,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,4,Língua Portuguesa,1ª Avaliação Formativa,5,121,100,64,80,6.59545297913646,9.422075684480657,59.09090909090909,93.10344827586206,82.64462809917356,71.15,17.04,23.23,59.94,100.21,0.20999999999999375,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,4,Língua Portuguesa,1ª Avaliação Formativa,5,125,113,5,68,25.508822003377578,51.222534143328474,86.95652173913044,95.23809523809524,90.4,50.85840707964602,36,25.628318584070797,38.336283185840706,99.9646017699115,0.035398230088503624,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,5,Língua Portuguesa,1ª Avaliação Formativa,4,106,92,61,75,6.2182527020592095,8.88321814579887,81.48148148148148,92.85714285714286,86.79245283018868,70.23913043478261,18.32608695652174,19.47826086956522,61.91304347826087,99.71739130434781,0.28260869565218627,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,5,Língua Portuguesa,1ª Avaliação Formativa,4,106,95,43,81,15.524174696260024,24.83867951401604,84.61538461538461,96.55172413793105,89.62264150943396,62.95789473684211,22.147368421052633,33.05263157894737,44.8,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,1,Língua Portuguesa,1ª Avaliação Formativa,4,95,66,12,36,10.327955589886445,43.03314829119352,66.66666666666667,70.83333333333333,69.47368421052632,24,63.45454545454545,31.818181818181817,4.7272727272727275,100,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,1,Língua Portuguesa,1ª Avaliação Formativa,4,85,66,6,26,9.742518497116988,61.85726029915548,66.66666666666667,86.95652173913044,77.6470588235294,14.787878787878787,75.93939393939394,19.21212121212121,4.545454545454546,99.6969696969697,0.30303030303029743,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,2,Língua Portuguesa,1ª Avaliação Formativa,4,108,74,19,49,13.503086067019396,42.86693989529967,55.55555555555556,85.18518518518519,68.51851851851852,32.486486486486484,56.810810810810814,28.45945945945946,14.95945945945946,100.22972972972974,0.22972972972974048,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,2,Língua Portuguesa,1ª Avaliação Formativa,4,92,76,24,95,33.70830758136635,75.3258269974667,72.72727272727273,87.5,82.6086956521739,44.94736842105263,43.48684210526316,27.605263157894736,28.907894736842106,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,3,Língua Portuguesa,1ª Avaliação Formativa,4,106,74,23,65,19.95828983989694,48.092264674450455,68,70.37037037037037,69.81132075471699,42,43.270270270270274,33.75675675675676,23.2027027027027,100.22972972972974,0.22972972972974048,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,3,Língua Portuguesa,1ª Avaliação Formativa,4,104,90,19,58,16.990193249832878,49.97115661715552,80,92,86.53846153846153,33.111111111111114,54.74444444444445,24.466666666666665,20.788888888888888,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,4,Língua Portuguesa,1ª Avaliação Formativa,4,112,80,17,74,26.119915773217954,61.09921818296598,62.96296296296296,81.48148148148148,71.42857142857143,44.7625,50.075,17.525,32.3375,99.9375,0.0625,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,4,Língua Portuguesa,1ª Avaliação Formativa,4,108,95,40,56,7.724420150837645,14.9988740792964,86.20689655172414,88.88888888888889,87.96296296296296,51.473684210526315,31.48421052631579,35.14736842105263,33.61052631578947,100.2421052631579,0.24210526315789593,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,5,Língua Portuguesa,1ª Avaliação Formativa,4,116,81,25,55,16.206994374857626,40.51748593714406,63.333333333333336,80,69.82758620689656,40.58024691358025,50.34567901234568,22.246913580246915,27.185185185185187,99.77777777777779,0.22222222222221433,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,5,Língua Portuguesa,1ª Avaliação Formativa,4,115,101,34,53,9.6393291606141691,22.287466267316,75.86206896551724,100,87.82608695652173,43.51485148514851,43.67326732673267,29.316831683168317,27.00990099009901,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa,5,116,90,23,69,18.20164827701052,35.27451216474907,69.56521739130434,86.95652173913044,77.58620689655173,51.82222222222222,27.933333333333334,35.37777777777778,36.48888888888889,99.80000000000001,0.19999999999998863,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa,5,102,86,24,56,13.784048752090222,34.46012188022555,76.19047619047619,90,84.31372549019608,39.7906976744186,40.72093023255814,38.18604651162791,21.302325581395348,100.20930232558139,0.2093023255813904,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,2,Língua Portuguesa,1ª Avaliação Formativa,5,133,116,33,83,20.074859899884732,34.61182741359436,77.77777777777777,92.5925925925926,87.21804511278195,58.37068965517241,31.939655172413794,21.54310344827586,46.51724137931034,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,2,Língua Portuguesa,1ª Avaliação Formativa,5,119,108,43,79,16.861198059449986,29.895741240159552,84.61538461538461,95.83333333333331,90.75630252100841,56.22222222222222,36.342592592592595,20.23148148148148,43.425925925925924,100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,3,Língua Portuguesa,1ª Avaliação Formativa,6,157,133,43,70,10.132456102380443,18.202016950384028,80,88.46153846153847,84.71337579617834,55.50375939849624,32.21052631578947,28.661654135338345,39.12781954887218,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,3,Língua Portuguesa,1ª Avaliação Formativa,6,163,147,33,60,10.986355173577815,23.12916878647961,72.41379310344827,100,90.1840490797546,47.83673469387755,35.51700680272109,27.761904761904763,36.70068027210884,99.9795918367347,0.020408163265301482,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,4,Língua Portuguesa,1ª Avaliação Formativa,4,115,101,56,78,10.177589760514683,14.385285880586126,83.33333333333333,90,87.82608695652173,70.74257425742574,15.712871287128714,26.85148514851485,57.43564356435643,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,4,Língua Portuguesa,1ª Avaliação Formativa,5,136,121,37,75,15.417522498767433,28.13416514373619,82.14285714285714,100,88.97058823529412,55.256198347107436,31.40495867768595,25.702479338842974,43.11570247933884,100.22314049586777,0.22314049586776719,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,5,Língua Portuguesa,1ª Avaliação Formativa,4,113,97,44,77,15.286159317064135,22.986705739946068,81.48148148148148,90,85.84070796460178,67.0721649484536,20.711340206185568,19.762886597938145,59.75257731958763,100.22680412371135,0.2268041237113465,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,5,Língua Portuguesa,1ª Avaliação Formativa,4,116,104,54,77,9.814954576223638,14.984663475150592,82.75862068965517,96.66666666666669,89.65517241379311,65.85576923076923,14.923076923076923,38.94230769230769,46.14423076923077,100.00961538461539,0.009615384615386802,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa,6,142,94,24,56,12.501999840025595,31.650632506393915,59.09090909090909,76,66.19718309859155,40.170212765957444,46.97872340425532,28.70212765957447,24.329787234042552,100.01063829787235,0.01063829787234738,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,1,Língua Portuguesa,1ª Avaliação Formativa,6,142,106,11,37,10.17185659880568,40.15206552160137,69.56521739130434,87.5,74.64788732394366,24.28301886792453,62.4811320754717,31.433962264150942,6.443396226415095,100.35849056603773,0.3584905660377302,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,2,Língua Portuguesa,1ª Avaliação Formativa,6,154,112,17,67,20.156057815621253,40.04514797805547,57.69230769230769,79.16666666666667,72.72727272727273,49.625,41.089285714285715,24.982142857142858,34.0625,100.13392857142857,0.1339285714285694,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,2,Língua Portuguesa,1ª Avaliação Formativa,5,132,112,39,67,11.467344941179714,22.484990080744538,81.48148148148148,91.66666666666669,84.84848484848484,51.05357142857143,36.24107142857143,27.151785714285715,36.401785714285715,99.79464285714286,0.2053571428571388,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,3,Língua Portuguesa,1ª Avaliação Formativa,6,163,125,22,74,17.431771759252317,38.45243770423305,70.37037037037037,82.14285714285714,76.68711656441718,45.4,44.688,25.6,29.528,99.816,0.1839999999999975,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,3,Língua Portuguesa,1ª Avaliação Formativa,7,182,150,18,65,17.90450861016377,39.53676980162347,65.51724137931035,92,82.41758241758242,46.153333333333336,36.36666666666667,28.74,34.92,100.02666666666667,0.026666666666670835,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,4,Língua Portuguesa,1ª Avaliação Formativa,5,136,110,35,82,17.93599732381782,27.25835459546781,76.92307692307692,85.71428571428571,80.88235294117646,66.6,24.736363636363638,18.3,57.38181818181818,100.41818181818182,0.41818181818182154,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,4,Língua Portuguesa,1ª Avaliação Formativa,5,152,140,41,66,9.813256340277675,18.72758843564442,87.09677419354838,96.7741935483871,92.10526315789474,52.035714285714285,30.814285714285713,34.121428571428574,34.85,99.78571428571428,0.2142857142857224,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,5,Língua Portuguesa,1ª Avaliação Formativa,3,94,83,54,70,8.020806277010642,12.86760365295825,83.87096774193549,93.5483870967742,88.29787234042553,62.21686746987952,24.012048192771083,25.518072289156628,50.46987951807229,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,5,Língua Portuguesa,1ª Avaliação Formativa,5,135,126,45,76,11.554220008291344,18.053468762955223,88.88888888888889,100,93.33333333333333,64.24603174603175,22.30952380952381,29.650793650793652,48.03968253968254,100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_013,,EMEF ESPIRITO SANTO,priscila,1,Língua Portuguesa,1ª Avaliação Formativa,1,18,15,41,41,,,83.33333333333333,83.33333333333333,83.33333333333333,41,53,20,27,100,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_013,,EMEF ESPIRITO SANTO,priscila,2,Língua Portuguesa,1ª Avaliação Formativa,1,16,11,49,49,,,68.75,68.75,68.75,49,36,36,27,99,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_013,,EMEF ESPIRITO SANTO,priscila,3,Língua Portuguesa,1ª Avaliação Formativa,1,24,23,20,20,,,95.83333333333331,95.83333333333331,95.83333333333333,20,70,26,4,100,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_013,,EMEF ESPIRITO SANTO,priscila,4,Língua Portuguesa,1ª Avaliação Formativa,1,17,14,72,72,,,82.3529411764706,82.3529411764706,82.3529411764706,72,14,29,57,100,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_013,,EMEF ESPIRITO SANTO,priscila,5,Língua Portuguesa,1ª Avaliação Formativa,1,13,11,49,49,,,84.61538461538461,84.61538461538461,84.61538461538461,49,18,73,9,100,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_014,,EMEF EVARISTO GONCALVES NETTO,jalize,1,Língua Portuguesa,1ª Avaliação Formativa,1,24,17,6,6,,,70.83333333333333,70.83333333333333,70.83333333333333,6,94,6,0,100,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_014,,EMEF EVARISTO GONCALVES NETTO,jalize,2,Língua Portuguesa,1ª Avaliação Formativa,2,39,31,16,18,1.4142135623730951,8.31890330807703,72.72727272727273,88.23529411764706,79.48717948717949,16.967741935483872,74.03225806451613,25.967741935483872,0,100,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_014,,EMEF EVARISTO GONCALVES NETTO,jalize,3,Língua Portuguesa,1ª Avaliação Formativa,1,25,17,18,18,,,68,68,68,18,76,18,6,100,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_014,,EMEF EVARISTO GONCALVES NETTO,jalize,4,Língua Portuguesa,1ª Avaliação Formativa,2,34,26,37,43,4.242640687119285,10.606601717798211,75,77.77777777777777,76.47058823529412,40.23076923076923,46.23076923076923,27.153846153846153,27.153846153846153,100.53846153846155,0.5384615384615472,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2026,pos_inicio_programa,1,ESC_014,,EMEF EVARISTO GONCALVES NETTO,jalize,5,Língua Portuguesa,1ª Avaliação Formativa,1,17,11,63,63,,,64.70588235294117,64.70588235294117,64.70588235294117,63,0,64,36,100,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2025,linha_base_pre_programa,0,ESC_015,,EMEF GABRIEL OBINO,amanda,1,Língua Portuguesa,1ª Avaliação Formativa,3,45,27,49,100,26.083200212652844,33.583519587106665,42.857142857142854,73.6842105263158,60,78.48148148148148,7.518518518518518,22.037037037037038,70.44444444444444,100,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_015,,EMEF GABRIEL OBINO,amanda,1,Língua Portuguesa,1ª Avaliação Formativa,3,57,43,28,52,12.055427546683417,30.64939206783919,71.42857142857143,82.3529411764706,75.43859649122807,39.30232558139535,48.30232558139535,35.604651162790695,16.41860465116279,100.32558139534883,0.32558139534883423,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_015,,EMEF GABRIEL OBINO,amanda,2,Língua Portuguesa,1ª Avaliação Formativa,3,56,48,72,84,6,7.6923076923076925,75,88.88888888888889,85.71428571428571,76.875,14.8125,20.8125,64.375,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_015,,EMEF GABRIEL OBINO,amanda,2,Língua Portuguesa,1ª Avaliação Formativa,2,44,39,23,79,39.59797974644666,77.64309754205227,82.6086956521739,95.23809523809524,88.63636363636364,50.282051282051285,32.12820512820513,32.30769230769231,35.56410256410256,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_015,,EMEF GABRIEL OBINO,amanda,3,Língua Portuguesa,1ª Avaliação Formativa,3,73,59,33,45,6.244997998398398,15.612494995995997,73.07692307692308,86.36363636363636,80.82191780821918,40.067796610169495,52.50847457627118,25.779661016949152,22.06779661016949,100.35593220338983,0.3559322033898269,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_015,,EMEF GABRIEL OBINO,amanda,3,Língua Portuguesa,1ª Avaliação Formativa,3,66,49,45,49,2.309401076758503,4.844897363829028,69.56521739130434,81.81818181818181,74.24242424242425,47.775510204081634,35.59183673469388,24.632653061224488,39.775510204081634,100,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2025,linha_base_pre_programa,0,ESC_015,,EMEF GABRIEL OBINO,amanda,4,Língua Portuguesa,1ª Avaliação Formativa,2,41,32,35,43,5.656854249492381,14.504754485877898,71.42857142857143,85,78.04878048780488,39.25,56.375,18.6875,25.40625,100.46875,0.46875,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2026,pos_inicio_programa,1,ESC_015,,EMEF GABRIEL OBINO,amanda,4,Língua Portuguesa,1ª Avaliação Formativa,3,58,49,45,56,5.5677643628300215,11.135528725660043,78.94736842105263,90,84.48275862068965,49.816326530612244,37.61224489795919,24.816326530612244,37.57142857142857,100,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
